,gene_id,database,kegg_id
1717,USA300HOU_RS08880,KEGG_ko,-
1718,USA300HOU_RS08885,KEGG_ko,-
1732,USA300HOU_RS08960,KEGG_ko,-
1747,USA300HOU_RS09040,KEGG_ko,-
1748,USA300HOU_RS09045,KEGG_ko,-
1749,USA300HOU_RS09050,KEGG_ko,-
1752,USA300HOU_RS09070,KEGG_ko,-
1763,USA300HOU_RS09135,KEGG_ko,-
1764,USA300HOU_RS09140,KEGG_ko,-
1766,USA300HOU_RS09155,KEGG_ko,-
1778,USA300HOU_RS09190,KEGG_ko,-
1788,USA300HOU_RS09240,KEGG_ko,-
1792,USA300HOU_RS09260,KEGG_ko,-
1793,USA300HOU_RS09265,KEGG_ko,-
1796,USA300HOU_RS09275,KEGG_ko,-
1797,USA300HOU_RS09280,KEGG_ko,-
1799,USA300HOU_RS09290,KEGG_ko,-
1802,USA300HOU_RS09305,KEGG_ko,-
1806,USA300HOU_RS09325,KEGG_ko,-
1807,USA300HOU_RS09330,KEGG_ko,-
1809,USA300HOU_RS09340,KEGG_ko,-
1811,USA300HOU_RS09350,KEGG_ko,-
1813,USA300HOU_RS09365,KEGG_ko,-
1820,USA300HOU_RS09405,KEGG_ko,-
1825,USA300HOU_RS09430,KEGG_ko,-
1827,USA300HOU_RS09440,KEGG_ko,-
1828,USA300HOU_RS09445,KEGG_ko,-
1831,USA300HOU_RS09460,KEGG_ko,-
1835,USA300HOU_RS09485,KEGG_ko,-
1836,USA300HOU_RS09490,KEGG_ko,-
1840,USA300HOU_RS09510,KEGG_ko,-
1845,USA300HOU_RS09545,KEGG_ko,-
1846,USA300HOU_RS15900,KEGG_ko,-
1847,USA300HOU_RS09550,KEGG_ko,-
1848,USA300HOU_RS09555,KEGG_ko,-
1849,USA300HOU_RS09560,KEGG_ko,-
1850,USA300HOU_RS09565,KEGG_ko,-
1851,USA300HOU_RS09580,KEGG_ko,-
1854,USA300HOU_RS09600,KEGG_ko,-
1855,USA300HOU_RS09605,KEGG_ko,-
1867,USA300HOU_RS09685,KEGG_ko,-
1868,USA300HOU_RS09690,KEGG_ko,-
1873,USA300HOU_RS09730,KEGG_ko,-
1882,USA300HOU_RS09825,KEGG_ko,-
1883,USA300HOU_RS09830,KEGG_ko,-
1886,USA300HOU_RS09845,KEGG_ko,-
1888,USA300HOU_RS09860,KEGG_ko,-
1889,USA300HOU_RS09865,KEGG_ko,-
1890,USA300HOU_RS09870,KEGG_ko,-
1895,USA300HOU_RS09895,KEGG_ko,-
1896,USA300HOU_RS09905,KEGG_ko,-
1897,USA300HOU_RS09910,KEGG_ko,-
1906,USA300HOU_RS10100,KEGG_ko,-
1909,USA300HOU_RS10115,KEGG_ko,-
1916,USA300HOU_RS10160,KEGG_ko,-
1920,USA300HOU_RS10180,KEGG_ko,-
1921,USA300HOU_RS10185,KEGG_ko,-
1922,USA300HOU_RS10190,KEGG_ko,-
1924,USA300HOU_RS10200,KEGG_ko,-
1926,USA300HOU_RS10210,KEGG_ko,-
1933,USA300HOU_RS10235,KEGG_ko,-
1935,USA300HOU_RS10250,KEGG_ko,-
1936,USA300HOU_RS10255,KEGG_ko,-
1942,USA300HOU_RS10295,KEGG_ko,-
1950,USA300HOU_RS10335,KEGG_ko,-
1954,USA300HOU_RS10355,KEGG_ko,-
1957,USA300HOU_RS10370,KEGG_ko,-
1958,USA300HOU_RS10375,KEGG_ko,-
1959,USA300HOU_RS10380,KEGG_ko,-
1965,USA300HOU_RS10415,KEGG_ko,-
1966,USA300HOU_RS10420,KEGG_ko,-
1970,USA300HOU_RS10445,KEGG_ko,-
1971,USA300HOU_RS10450,KEGG_ko,-
1972,USA300HOU_RS10455,KEGG_ko,-
1973,USA300HOU_RS10460,KEGG_ko,-
1974,USA300HOU_RS10465,KEGG_ko,-
1975,USA300HOU_RS10470,KEGG_ko,-
1976,USA300HOU_RS10475,KEGG_ko,-
1979,USA300HOU_RS10490,KEGG_ko,-
1982,USA300HOU_RS10505,KEGG_ko,-
1983,USA300HOU_RS10515,KEGG_ko,-
1985,USA300HOU_RS10550,KEGG_ko,-
1986,USA300HOU_RS15810,KEGG_ko,-
1988,USA300HOU_RS10570,KEGG_ko,-
1989,USA300HOU_RS10575,KEGG_ko,-
1990,USA300HOU_RS10590,KEGG_ko,-
1991,USA300HOU_RS10595,KEGG_ko,-
1992,USA300HOU_RS10600,KEGG_ko,-
1993,USA300HOU_RS10605,KEGG_ko,-
1994,USA300HOU_RS10610,KEGG_ko,-
1995,USA300HOU_RS10615,KEGG_ko,-
1996,USA300HOU_RS10625,KEGG_ko,-
1997,USA300HOU_RS10630,KEGG_ko,-
1998,USA300HOU_RS10635,KEGG_ko,-
1999,USA300HOU_RS10640,KEGG_ko,-
2000,USA300HOU_RS10645,KEGG_ko,-
2001,USA300HOU_RS10650,KEGG_ko,-
2002,USA300HOU_RS10660,KEGG_ko,-
2004,USA300HOU_RS10670,KEGG_ko,-
2005,USA300HOU_RS10675,KEGG_ko,-
2006,USA300HOU_RS10680,KEGG_ko,-
2007,USA300HOU_RS10685,KEGG_ko,-
2008,USA300HOU_RS10690,KEGG_ko,-
2009,USA300HOU_RS10695,KEGG_ko,-
2010,USA300HOU_RS10700,KEGG_ko,-
2011,USA300HOU_RS10705,KEGG_ko,-
2012,USA300HOU_RS10710,KEGG_ko,-
2013,USA300HOU_RS10720,KEGG_ko,-
2014,USA300HOU_RS10725,KEGG_ko,-
2015,USA300HOU_RS10730,KEGG_ko,-
2016,USA300HOU_RS10735,KEGG_ko,-
2017,USA300HOU_RS10740,KEGG_ko,-
2018,USA300HOU_RS10745,KEGG_ko,-
2019,USA300HOU_RS10750,KEGG_ko,-
2020,USA300HOU_RS10760,KEGG_ko,-
2022,USA300HOU_RS10775,KEGG_ko,-
2023,USA300HOU_RS10780,KEGG_ko,-
2024,USA300HOU_RS10785,KEGG_ko,-
2025,USA300HOU_RS10795,KEGG_ko,-
2026,USA300HOU_RS10800,KEGG_ko,-
2027,USA300HOU_RS10810,KEGG_ko,-
2028,USA300HOU_RS10815,KEGG_ko,-
2029,USA300HOU_RS10820,KEGG_ko,-
2030,USA300HOU_RS10825,KEGG_ko,-
2031,USA300HOU_RS10835,KEGG_ko,-
2032,USA300HOU_RS10840,KEGG_ko,-
2033,USA300HOU_RS10850,KEGG_ko,-
2035,USA300HOU_RS10860,KEGG_ko,-
2040,USA300HOU_RS10875,KEGG_ko,-
2042,USA300HOU_RS10885,KEGG_ko,-
2045,USA300HOU_RS10900,KEGG_ko,-
2047,USA300HOU_RS10915,KEGG_ko,-
2048,USA300HOU_RS15475,KEGG_ko,-
2052,USA300HOU_RS10940,KEGG_ko,-
2063,USA300HOU_RS11005,KEGG_ko,-
2067,USA300HOU_RS11030,KEGG_ko,-
2107,USA300HOU_RS11255,KEGG_ko,-
2108,USA300HOU_RS11260,KEGG_ko,-
2118,USA300HOU_RS11320,KEGG_ko,-
2120,USA300HOU_RS11330,KEGG_ko,-
2123,USA300HOU_RS11345,KEGG_ko,-
2136,USA300HOU_RS11415,KEGG_ko,-
2146,USA300HOU_RS11460,KEGG_ko,-
2149,USA300HOU_RS11475,KEGG_ko,-
2152,USA300HOU_RS11490,KEGG_ko,-
2154,USA300HOU_RS11505,KEGG_ko,-
2155,USA300HOU_RS11510,KEGG_ko,-
2158,USA300HOU_RS11525,KEGG_ko,-
2163,USA300HOU_RS11555,KEGG_ko,-
2164,USA300HOU_RS11560,KEGG_ko,-
2165,USA300HOU_RS11565,KEGG_ko,-
2167,USA300HOU_RS11575,KEGG_ko,-
2170,USA300HOU_RS11590,KEGG_ko,-
2171,USA300HOU_RS11605,KEGG_ko,-
2172,USA300HOU_RS11615,KEGG_ko,-
2180,USA300HOU_RS11650,KEGG_ko,-
2182,USA300HOU_RS11660,KEGG_ko,-
2188,USA300HOU_RS11740,KEGG_ko,-
2193,USA300HOU_RS11765,KEGG_ko,-
2194,USA300HOU_RS11770,KEGG_ko,-
2198,USA300HOU_RS11795,KEGG_ko,-
2199,USA300HOU_RS11800,KEGG_ko,-
2200,USA300HOU_RS11805,KEGG_ko,-
2201,USA300HOU_RS11810,KEGG_ko,-
2203,USA300HOU_RS11830,KEGG_ko,-
2204,USA300HOU_RS11835,KEGG_ko,-
2205,USA300HOU_RS11840,KEGG_ko,-
2211,USA300HOU_RS11860,KEGG_ko,-
2224,USA300HOU_RS11915,KEGG_ko,-
2226,USA300HOU_RS11930,KEGG_ko,-
2228,USA300HOU_RS11945,KEGG_ko,-
2232,USA300HOU_RS11975,KEGG_ko,-
2233,USA300HOU_RS11980,KEGG_ko,-
2234,USA300HOU_RS11985,KEGG_ko,-
2235,USA300HOU_RS11990,KEGG_ko,-
2236,USA300HOU_RS11995,KEGG_ko,-
2237,USA300HOU_RS12000,KEGG_ko,-
2273,USA300HOU_RS12185,KEGG_ko,-
2276,USA300HOU_RS12205,KEGG_ko,-
2279,USA300HOU_RS12225,KEGG_ko,-
2280,USA300HOU_RS12230,KEGG_ko,-
2284,USA300HOU_RS12245,KEGG_ko,-
2285,USA300HOU_RS12250,KEGG_ko,-
2286,USA300HOU_RS12255,KEGG_ko,-
2287,USA300HOU_RS12260,KEGG_ko,-
2288,USA300HOU_RS12265,KEGG_ko,-
2302,USA300HOU_RS12350,KEGG_ko,-
2306,USA300HOU_RS12370,KEGG_ko,-
2315,USA300HOU_RS12415,KEGG_ko,-
2316,USA300HOU_RS12425,KEGG_ko,-
2317,USA300HOU_RS12430,KEGG_ko,-
2318,USA300HOU_RS12435,KEGG_ko,-
2319,USA300HOU_RS12440,KEGG_ko,-
2325,USA300HOU_RS12480,KEGG_ko,-
2327,USA300HOU_RS12490,KEGG_ko,-
2328,USA300HOU_RS12495,KEGG_ko,-
2330,USA300HOU_RS12505,KEGG_ko,-
2332,USA300HOU_RS12515,KEGG_ko,-
2335,USA300HOU_RS12535,KEGG_ko,-
2337,USA300HOU_RS12545,KEGG_ko,-
2338,USA300HOU_RS12550,KEGG_ko,-
2339,USA300HOU_RS12555,KEGG_ko,-
2340,USA300HOU_RS12560,KEGG_ko,-
2342,USA300HOU_RS12570,KEGG_ko,-
2346,USA300HOU_RS12585,KEGG_ko,-
2347,USA300HOU_RS12590,KEGG_ko,-
2348,USA300HOU_RS12595,KEGG_ko,-
2349,USA300HOU_RS12600,KEGG_ko,-
2353,USA300HOU_RS12620,KEGG_ko,-
2357,USA300HOU_RS12635,KEGG_ko,-
2359,USA300HOU_RS12645,KEGG_ko,-
2364,USA300HOU_RS12675,KEGG_ko,-
2370,USA300HOU_RS12705,KEGG_ko,-
2371,USA300HOU_RS12710,KEGG_ko,-
2372,USA300HOU_RS12715,KEGG_ko,-
2374,USA300HOU_RS12725,KEGG_ko,-
2375,USA300HOU_RS12730,KEGG_ko,-
2379,USA300HOU_RS12760,KEGG_ko,-
2380,USA300HOU_RS12765,KEGG_ko,-
2387,USA300HOU_RS12790,KEGG_ko,-
2388,USA300HOU_RS12795,KEGG_ko,-
2391,USA300HOU_RS12810,KEGG_ko,-
2392,USA300HOU_RS12815,KEGG_ko,-
2395,USA300HOU_RS12830,KEGG_ko,-
2397,USA300HOU_RS12845,KEGG_ko,-
2398,USA300HOU_RS12855,KEGG_ko,-
2399,USA300HOU_RS12860,KEGG_ko,-
2404,USA300HOU_RS12875,KEGG_ko,-
2406,USA300HOU_RS12885,KEGG_ko,-
2407,USA300HOU_RS12890,KEGG_ko,-
2410,USA300HOU_RS12900,KEGG_ko,-
2411,USA300HOU_RS12905,KEGG_ko,-
2415,USA300HOU_RS12920,KEGG_ko,-
2416,USA300HOU_RS15540,KEGG_ko,-
2417,USA300HOU_RS12925,KEGG_ko,-
2428,USA300HOU_RS12980,KEGG_ko,-
2430,USA300HOU_RS12990,KEGG_ko,-
2431,USA300HOU_RS12995,KEGG_ko,-
2432,USA300HOU_RS13000,KEGG_ko,-
2437,USA300HOU_RS13025,KEGG_ko,-
2438,USA300HOU_RS13030,KEGG_ko,-
2439,USA300HOU_RS13035,KEGG_ko,-
2445,USA300HOU_RS13065,KEGG_ko,-
2447,USA300HOU_RS13075,KEGG_ko,-
2452,USA300HOU_RS13110,KEGG_ko,-
2462,USA300HOU_RS13170,KEGG_ko,-
2464,USA300HOU_RS13180,KEGG_ko,-
2466,USA300HOU_RS13190,KEGG_ko,-
2467,USA300HOU_RS13195,KEGG_ko,-
2468,USA300HOU_RS13200,KEGG_ko,-
2472,USA300HOU_RS13220,KEGG_ko,-
2473,USA300HOU_RS13230,KEGG_ko,-
2474,USA300HOU_RS13235,KEGG_ko,-
2481,USA300HOU_RS13285,KEGG_ko,-
2482,USA300HOU_RS13290,KEGG_ko,-
2484,USA300HOU_RS13300,KEGG_ko,-
2487,USA300HOU_RS13315,KEGG_ko,-
2488,USA300HOU_RS13320,KEGG_ko,-
2489,USA300HOU_RS13325,KEGG_ko,-
2490,USA300HOU_RS13335,KEGG_ko,-
2492,USA300HOU_RS13345,KEGG_ko,-
2493,USA300HOU_RS13350,KEGG_ko,-
2499,USA300HOU_RS13380,KEGG_ko,-
2500,USA300HOU_RS13385,KEGG_ko,-
2501,USA300HOU_RS13390,KEGG_ko,-
2502,USA300HOU_RS13395,KEGG_ko,-
2504,USA300HOU_RS13410,KEGG_ko,-
2505,USA300HOU_RS13415,KEGG_ko,-
2506,USA300HOU_RS13420,KEGG_ko,-
2507,USA300HOU_RS13430,KEGG_ko,-
2508,USA300HOU_RS13435,KEGG_ko,-
2509,USA300HOU_RS13440,KEGG_ko,-
2510,USA300HOU_RS13450,KEGG_ko,-
2511,USA300HOU_RS13455,KEGG_ko,-
2512,USA300HOU_RS13460,KEGG_ko,-
2513,USA300HOU_RS13465,KEGG_ko,-
2514,USA300HOU_RS13475,KEGG_ko,-
2515,USA300HOU_RS13480,KEGG_ko,-
2516,USA300HOU_RS13485,KEGG_ko,-
2517,USA300HOU_RS13490,KEGG_ko,-
2520,USA300HOU_RS13520,KEGG_ko,-
2522,USA300HOU_RS13535,KEGG_ko,-
2523,USA300HOU_RS13540,KEGG_ko,-
2532,USA300HOU_RS13585,KEGG_ko,-
2535,USA300HOU_RS13595,KEGG_ko,-
2536,USA300HOU_RS13600,KEGG_ko,-
2539,USA300HOU_RS13620,KEGG_ko,-
2540,USA300HOU_RS13625,KEGG_ko,-
2544,USA300HOU_RS13650,KEGG_ko,-
2550,USA300HOU_RS13680,KEGG_ko,-
2552,USA300HOU_RS13690,KEGG_ko,-
2557,USA300HOU_RS13715,KEGG_ko,-
2560,USA300HOU_RS13735,KEGG_ko,-
2561,USA300HOU_RS13745,KEGG_ko,-
2562,USA300HOU_RS13750,KEGG_ko,-
2563,USA300HOU_RS13755,KEGG_ko,-
2574,USA300HOU_RS13775,KEGG_ko,-
2576,USA300HOU_RS13785,KEGG_ko,-
2577,USA300HOU_RS13790,KEGG_ko,-
2578,USA300HOU_RS13795,KEGG_ko,-
2584,USA300HOU_RS13835,KEGG_ko,-
2588,USA300HOU_RS13855,KEGG_ko,-
2590,USA300HOU_RS13870,KEGG_ko,-
2603,USA300HOU_RS13925,KEGG_ko,-
2604,USA300HOU_RS13930,KEGG_ko,-
2605,USA300HOU_RS13935,KEGG_ko,-
2606,USA300HOU_RS13940,KEGG_ko,-
2608,USA300HOU_RS13955,KEGG_ko,-
2609,USA300HOU_RS13965,KEGG_ko,-
2611,USA300HOU_RS13975,KEGG_ko,-
2612,USA300HOU_RS13980,KEGG_ko,-
2613,USA300HOU_RS13985,KEGG_ko,-
2614,USA300HOU_RS13990,KEGG_ko,-
2616,USA300HOU_RS14000,KEGG_ko,-
2617,USA300HOU_RS14005,KEGG_ko,-
2618,USA300HOU_RS14010,KEGG_ko,-
2620,USA300HOU_RS14020,KEGG_ko,-
2621,USA300HOU_RS14030,KEGG_ko,-
2622,USA300HOU_RS14035,KEGG_ko,-
2625,USA300HOU_RS14045,KEGG_ko,-
2628,USA300HOU_RS14060,KEGG_ko,-
2639,USA300HOU_RS14120,KEGG_ko,-
2644,USA300HOU_RS14150,KEGG_ko,-
2648,USA300HOU_RS14175,KEGG_ko,-
2664,USA300HOU_RS14285,KEGG_ko,-
2665,USA300HOU_RS14290,KEGG_ko,-
2674,USA300HOU_RS14330,KEGG_ko,-
2678,USA300HOU_RS14340,KEGG_ko,-
2686,USA300HOU_RS14370,KEGG_ko,-
2687,USA300HOU_RS14375,KEGG_ko,-
2688,USA300HOU_RS14380,KEGG_ko,-
2689,USA300HOU_RS14385,KEGG_ko,-
2690,USA300HOU_RS14390,KEGG_ko,-
2696,USA300HOU_RS14420,KEGG_ko,-
2697,USA300HOU_RS14425,KEGG_ko,-
2698,USA300HOU_RS14430,KEGG_ko,-
2699,USA300HOU_RS14435,KEGG_ko,-
2700,USA300HOU_RS14440,KEGG_ko,-
2701,USA300HOU_RS14445,KEGG_ko,-
2703,USA300HOU_RS14455,KEGG_ko,-
2705,USA300HOU_RS14465,KEGG_ko,-
2706,USA300HOU_RS14470,KEGG_ko,-
2723,USA300HOU_RS14550,KEGG_ko,-
2724,USA300HOU_RS14555,KEGG_ko,-
2725,USA300HOU_RS14560,KEGG_ko,-
2730,USA300HOU_RS14580,KEGG_ko,-
2731,USA300HOU_RS14585,KEGG_ko,-
2735,USA300HOU_RS14605,KEGG_ko,-
2737,USA300HOU_RS14615,KEGG_ko,-
2740,USA300HOU_RS14630,KEGG_ko,-
2743,USA300HOU_RS14645,KEGG_ko,-
2749,USA300HOU_RS14660,KEGG_ko,-
2750,USA300HOU_RS14665,KEGG_ko,-
2751,USA300HOU_RS14670,KEGG_ko,-
2752,USA300HOU_RS15630,KEGG_ko,-
2753,USA300HOU_RS14675,KEGG_ko,-
2755,USA300HOU_RS14685,KEGG_ko,-
2756,USA300HOU_RS14690,KEGG_ko,-
2757,USA300HOU_RS14695,KEGG_ko,-
2764,USA300HOU_RS14890,KEGG_ko,-
2765,USA300HOU_RS14730,KEGG_ko,-
2766,USA300HOU_RS15640,KEGG_ko,-
2767,USA300HOU_RS14740,KEGG_ko,-
2768,USA300HOU_RS14745,KEGG_ko,-
2771,USA300HOU_RS14760,KEGG_ko,-
2776,USA300HOU_RS14780,KEGG_ko,-
2778,USA300HOU_RS15655,KEGG_ko,-
2793,USA300HOU_RS14870,KEGG_ko,-
2796,USA300HOU_RS00005,KEGG_Pathway,map02020
2797,USA300HOU_RS00005,KEGG_Pathway,map04112
2804,USA300HOU_RS00010,KEGG_Pathway,map00230
2805,USA300HOU_RS00010,KEGG_Pathway,map00240
2806,USA300HOU_RS00010,KEGG_Pathway,map01100
2807,USA300HOU_RS00010,KEGG_Pathway,map03030
2808,USA300HOU_RS00010,KEGG_Pathway,map03430
2809,USA300HOU_RS00010,KEGG_Pathway,map03440
2810,USA300HOU_RS00015,KEGG_Pathway,-
2812,USA300HOU_RS00020,KEGG_Pathway,map03440
2813,USA300HOU_RS00025,KEGG_Pathway,-
2814,USA300HOU_RS00030,KEGG_Pathway,-
2815,USA300HOU_RS00035,KEGG_Pathway,-
2818,USA300HOU_RS00040,KEGG_Pathway,map00340
2819,USA300HOU_RS00040,KEGG_Pathway,map01100
2821,USA300HOU_RS00045,KEGG_Pathway,map00970
2822,USA300HOU_RS00050,KEGG_Pathway,-
2823,USA300HOU_RS00055,KEGG_Pathway,-
2827,USA300HOU_RS00060,KEGG_Pathway,map00270
2828,USA300HOU_RS00060,KEGG_Pathway,map01100
2829,USA300HOU_RS00060,KEGG_Pathway,map01130
2830,USA300HOU_RS00065,KEGG_Pathway,-
2831,USA300HOU_RS00070,KEGG_Pathway,-
2833,USA300HOU_RS00075,KEGG_Pathway,map03010
2836,USA300HOU_RS00080,KEGG_Pathway,map03030
2837,USA300HOU_RS00080,KEGG_Pathway,map04112
2841,USA300HOU_RS00085,KEGG_Pathway,map00230
2842,USA300HOU_RS00085,KEGG_Pathway,map00250
2843,USA300HOU_RS00085,KEGG_Pathway,map01100
2845,USA300HOU_RS00100,KEGG_Pathway,map02020
2847,USA300HOU_RS00105,KEGG_Pathway,map02020
2848,USA300HOU_RS00110,KEGG_Pathway,-
2849,USA300HOU_RS00115,KEGG_Pathway,-
2851,USA300HOU_RS00120,KEGG_Pathway,map03013
2857,USA300HOU_RS00125,KEGG_Pathway,map00230
2858,USA300HOU_RS00125,KEGG_Pathway,map00240
2859,USA300HOU_RS00125,KEGG_Pathway,map00760
2860,USA300HOU_RS00125,KEGG_Pathway,map01100
2861,USA300HOU_RS00125,KEGG_Pathway,map01110
2862,USA300HOU_RS00130,KEGG_Pathway,-
2863,USA300HOU_RS00135,KEGG_Pathway,-
2864,USA300HOU_RS00140,KEGG_Pathway,-
2872,USA300HOU_RS14915,KEGG_Pathway,map00072
2873,USA300HOU_RS14915,KEGG_Pathway,map00280
2874,USA300HOU_RS14915,KEGG_Pathway,map00650
2875,USA300HOU_RS14915,KEGG_Pathway,map00900
2876,USA300HOU_RS14915,KEGG_Pathway,map01100
2877,USA300HOU_RS14915,KEGG_Pathway,map01110
2878,USA300HOU_RS14915,KEGG_Pathway,map01130
2880,USA300HOU_RS00150,KEGG_Pathway,map00564
2881,USA300HOU_RS00155,KEGG_Pathway,-
2885,USA300HOU_RS00160,KEGG_Pathway,map00550
2886,USA300HOU_RS00160,KEGG_Pathway,map01100
2887,USA300HOU_RS00160,KEGG_Pathway,map01501
2889,USA300HOU_RS00165,KEGG_Pathway,map01501
2890,USA300HOU_RS00170,KEGG_Pathway,-
2891,USA300HOU_RS00175,KEGG_Pathway,-
2892,USA300HOU_RS00180,KEGG_Pathway,-
2893,USA300HOU_RS00185,KEGG_Pathway,-
2894,USA300HOU_RS00190,KEGG_Pathway,-
2895,USA300HOU_RS00195,KEGG_Pathway,-
2896,USA300HOU_RS00200,KEGG_Pathway,-
2897,USA300HOU_RS00205,KEGG_Pathway,-
2898,USA300HOU_RS00210,KEGG_Pathway,-
2900,USA300HOU_RS00220,KEGG_Pathway,map03440
2902,USA300HOU_RS00230,KEGG_Pathway,map00620
2903,USA300HOU_RS00235,KEGG_Pathway,-
2904,USA300HOU_RS00240,KEGG_Pathway,-
2905,USA300HOU_RS00245,KEGG_Pathway,-
2906,USA300HOU_RS00260,KEGG_Pathway,-
2907,USA300HOU_RS00265,KEGG_Pathway,-
2911,USA300HOU_RS00270,KEGG_Pathway,map00330
2912,USA300HOU_RS00270,KEGG_Pathway,map01100
2913,USA300HOU_RS00270,KEGG_Pathway,map04216
2930,USA300HOU_RS00275,KEGG_Pathway,map00010
2931,USA300HOU_RS00275,KEGG_Pathway,map00071
2932,USA300HOU_RS00275,KEGG_Pathway,map00350
2933,USA300HOU_RS00275,KEGG_Pathway,map00360
2934,USA300HOU_RS00275,KEGG_Pathway,map00622
2935,USA300HOU_RS00275,KEGG_Pathway,map00623
2936,USA300HOU_RS00275,KEGG_Pathway,map00625
2937,USA300HOU_RS00275,KEGG_Pathway,map00626
2938,USA300HOU_RS00275,KEGG_Pathway,map00830
2939,USA300HOU_RS00275,KEGG_Pathway,map00980
2940,USA300HOU_RS00275,KEGG_Pathway,map00982
2941,USA300HOU_RS00275,KEGG_Pathway,map01100
2942,USA300HOU_RS00275,KEGG_Pathway,map01110
2943,USA300HOU_RS00275,KEGG_Pathway,map01120
2944,USA300HOU_RS00275,KEGG_Pathway,map01130
2945,USA300HOU_RS00275,KEGG_Pathway,map01220
2946,USA300HOU_RS00280,KEGG_Pathway,-
2947,USA300HOU_RS00285,KEGG_Pathway,-
2948,USA300HOU_RS00290,KEGG_Pathway,-
2949,USA300HOU_RS00295,KEGG_Pathway,-
2954,USA300HOU_RS14935,KEGG_Pathway,map00550
2955,USA300HOU_RS14935,KEGG_Pathway,map01100
2956,USA300HOU_RS14935,KEGG_Pathway,map01502
2957,USA300HOU_RS14935,KEGG_Pathway,map02020
2958,USA300HOU_RS00300,KEGG_Pathway,-
2965,USA300HOU_RS00305,KEGG_Pathway,map00220
2966,USA300HOU_RS00305,KEGG_Pathway,map00230
2967,USA300HOU_RS00305,KEGG_Pathway,map00910
2968,USA300HOU_RS00305,KEGG_Pathway,map01100
2969,USA300HOU_RS00305,KEGG_Pathway,map01120
2970,USA300HOU_RS00305,KEGG_Pathway,map01200
2976,USA300HOU_RS00310,KEGG_Pathway,map00220
2977,USA300HOU_RS00310,KEGG_Pathway,map01100
2978,USA300HOU_RS00310,KEGG_Pathway,map01110
2979,USA300HOU_RS00310,KEGG_Pathway,map01130
2980,USA300HOU_RS00310,KEGG_Pathway,map01230
2981,USA300HOU_RS00315,KEGG_Pathway,-
2982,USA300HOU_RS00320,KEGG_Pathway,-
2987,USA300HOU_RS00325,KEGG_Pathway,map00220
2988,USA300HOU_RS00325,KEGG_Pathway,map01100
2989,USA300HOU_RS00325,KEGG_Pathway,map01110
2990,USA300HOU_RS00325,KEGG_Pathway,map01130
2991,USA300HOU_RS00330,KEGG_Pathway,-
2992,USA300HOU_RS00335,KEGG_Pathway,-
2993,USA300HOU_RS14940,KEGG_Pathway,-
2994,USA300HOU_RS14945,KEGG_Pathway,-
2995,USA300HOU_RS00350,KEGG_Pathway,-
2996,USA300HOU_RS00355,KEGG_Pathway,-
2997,USA300HOU_RS00360,KEGG_Pathway,-
2999,USA300HOU_RS00365,KEGG_Pathway,map02024
3001,USA300HOU_RS00370,KEGG_Pathway,map02024
3003,USA300HOU_RS00375,KEGG_Pathway,map02024
3005,USA300HOU_RS00380,KEGG_Pathway,map02024
3007,USA300HOU_RS00385,KEGG_Pathway,map02024
3008,USA300HOU_RS00390,KEGG_Pathway,-
3009,USA300HOU_RS00395,KEGG_Pathway,-
3010,USA300HOU_RS00415,KEGG_Pathway,-
3011,USA300HOU_RS00425,KEGG_Pathway,-
3012,USA300HOU_RS00430,KEGG_Pathway,-
3013,USA300HOU_RS00435,KEGG_Pathway,-
3015,USA300HOU_RS00440,KEGG_Pathway,map00620
3017,USA300HOU_RS14950,KEGG_Pathway,map00920
3019,USA300HOU_RS14955,KEGG_Pathway,map00920
3020,USA300HOU_RS00455,KEGG_Pathway,-
3021,USA300HOU_RS00460,KEGG_Pathway,-
3022,USA300HOU_RS00465,KEGG_Pathway,-
3023,USA300HOU_RS00470,KEGG_Pathway,-
3024,USA300HOU_RS00475,KEGG_Pathway,-
3025,USA300HOU_RS00480,KEGG_Pathway,-
3026,USA300HOU_RS00485,KEGG_Pathway,-
3027,USA300HOU_RS00490,KEGG_Pathway,-
3028,USA300HOU_RS00500,KEGG_Pathway,-
3030,USA300HOU_RS00510,KEGG_Pathway,map00562
3031,USA300HOU_RS00515,KEGG_Pathway,-
3032,USA300HOU_RS00520,KEGG_Pathway,-
3033,USA300HOU_RS00525,KEGG_Pathway,-
3034,USA300HOU_RS00530,KEGG_Pathway,-
3035,USA300HOU_RS00535,KEGG_Pathway,-
3036,USA300HOU_RS00540,KEGG_Pathway,-
3037,USA300HOU_RS00545,KEGG_Pathway,-
3038,USA300HOU_RS00550,KEGG_Pathway,-
3039,USA300HOU_RS00555,KEGG_Pathway,-
3040,USA300HOU_RS00560,KEGG_Pathway,-
3041,USA300HOU_RS00565,KEGG_Pathway,-
3042,USA300HOU_RS00570,KEGG_Pathway,-
3043,USA300HOU_RS00575,KEGG_Pathway,-
3045,USA300HOU_RS00580,KEGG_Pathway,map05150
3046,USA300HOU_RS00585,KEGG_Pathway,-
3048,USA300HOU_RS00590,KEGG_Pathway,map02010
3050,USA300HOU_RS00595,KEGG_Pathway,map02010
3052,USA300HOU_RS00600,KEGG_Pathway,map02010
3053,USA300HOU_RS00605,KEGG_Pathway,-
3054,USA300HOU_RS00610,KEGG_Pathway,-
3055,USA300HOU_RS00615,KEGG_Pathway,-
3056,USA300HOU_RS00620,KEGG_Pathway,-
3057,USA300HOU_RS00625,KEGG_Pathway,-
